probe:18:31:20.09, resp:18:31:20.43, diff:+0.33
probe:19:48:57.59, resp:19:48:59.03, diff:+1.44
probe:19:49:02.59, resp:19:49:04.03, diff:+1.44
probe:19:49:07.59, resp:19:49:09.04, diff:+1.45
probe:19:49:12.60, resp:19:49:14.05, diff:+1.45
probe:19:49:17.60, resp:19:49:19.05, diff:+1.45
probe:19:49:22.60, resp:19:49:24.05, diff:+1.45
probe:19:49:27.60, resp:19:49:29.06, diff:+1.46
probe:19:49:32.60, resp:19:49:34.06, diff:+1.46
probe:19:49:37.60, resp:19:49:39.07, diff:+1.47
probe:19:49:42.60, resp:19:49:44.07, diff:+1.47
probe:19:49:47.61, resp:19:49:49.08, diff:+1.47
probe:19:49:52.61, resp:19:49:54.08, diff:+1.47
probe:19:49:57.61, resp:19:49:59.09, diff:+1.48
probe:19:50:02.61, resp:19:50:04.09, diff:+1.48
probe:19:50:07.61, resp:19:50:09.09, diff:+1.48
probe:19:50:12.61, resp:19:50:14.09, diff:+1.48
probe:19:50:17.61, resp:19:50:19.10, diff:+1.49
probe:19:50:22.63, resp:19:50:24.10, diff:+1.48
probe:19:50:27.63, resp:19:50:29.11, diff:+1.49
probe:19:50:32.63, resp:19:50:34.11, diff:+1.49
probe:19:50:37.63, resp:19:50:39.11, diff:+1.49
probe:19:50:42.63, resp:19:50:44.13, diff:+1.50
probe:19:10:42.45, resp:19:50:49.13, diff:+2406.68
probe:19:10:47.45, resp:19:50:54.13, diff:+2406.68
probe:19:10:52.45, resp:19:50:59.14, diff:+2406.69
probe:19:10:57.45, resp:19:51:04.14, diff:+2406.69
probe:19:51:09.25, resp:19:51:09.14, diff:-0.12
probe:19:51:14.25, resp:19:51:14.15, diff:-0.11
probe:19:51:19.25, resp:19:51:19.15, diff:-0.11
probe:19:51:24.25, resp:19:51:24.16, diff:-0.10
probe:19:51:29.25, resp:19:51:29.16, diff:-0.10
probe:19:51:34.25, resp:19:51:34.17, diff:-0.09
probe:19:51:39.25, resp:19:51:39.17, diff:-0.09
probe:19:51:44.25, resp:19:51:44.18, diff:-0.08
probe:19:51:49.25, resp:19:51:49.18, diff:-0.08
probe:19:51:54.25, resp:19:51:54.19, diff:-0.07
probe:19:51:59.26, resp:19:51:59.19, diff:-0.08
probe:19:52:04.26, resp:19:52:04.20, diff:-0.07
probe:19:52:09.26, resp:19:52:09.20, diff:-0.07
probe:19:52:14.26, resp:19:52:14.20, diff:-0.07
probe:19:52:19.26, resp:19:52:19.21, diff:-0.06
probe:19:52:24.26, resp:19:52:24.22, diff:-0.05
probe:19:52:29.26, resp:19:52:29.20, diff:-0.07
probe:19:52:34.26, resp:19:52:34.21, diff:-0.06
probe:19:52:39.26, resp:19:52:39.21, diff:-0.06
probe:19:52:44.26, resp:19:52:44.21, diff:-0.06
probe:19:52:49.26, resp:19:52:49.22, diff:-0.05
probe:19:52:54.26, resp:19:52:54.23, diff:-0.04
probe:19:52:59.26, resp:19:52:59.23, diff:-0.04
probe:19:53:04.26, resp:19:53:04.23, diff:-0.04
probe:19:53:09.26, resp:19:53:09.24, diff:-0.03
probe:19:53:14.26, resp:19:53:14.25, diff:-0.02
probe:19:53:19.26, resp:19:53:19.25, diff:-0.02
probe:19:53:24.26, resp:19:53:24.25, diff:-0.02
probe:19:53:29.27, resp:19:53:29.25, diff:-0.02
probe:19:53:34.27, resp:19:53:34.25, diff:-0.02
probe:19:53:39.27, resp:19:53:39.26, diff:-0.01
probe:19:53:44.27, resp:19:53:44.27, diff:+0.00
probe:19:53:49.27, resp:19:53:49.27, diff:+0.00
probe:19:53:54.27, resp:19:53:54.27, diff:+0.00
probe:19:53:59.27, resp:19:53:59.28, diff:+0.01
probe:19:54:04.27, resp:19:54:04.28, diff:+0.01
probe:19:54:09.27, resp:19:54:09.29, diff:+0.02
probe:19:54:14.27, resp:19:54:14.29, diff:+0.02
probe:19:54:19.27, resp:19:54:19.29, diff:+0.02
probe:19:54:24.27, resp:19:54:24.30, diff:+0.03
probe:19:54:29.27, resp:19:54:29.31, diff:+0.04
probe:19:54:34.27, resp:19:54:34.31, diff:+0.04
probe:19:54:39.27, resp:19:54:39.31, diff:+0.04
probe:19:54:44.27, resp:19:54:44.32, diff:+0.05
probe:19:54:49.27, resp:19:54:49.32, diff:+0.05
probe:19:54:54.27, resp:19:54:54.33, diff:+0.06
probe:19:54:59.27, resp:19:54:59.33, diff:+0.06
probe:19:55:04.27, resp:19:55:04.34, diff:+0.07
probe:19:55:09.27, resp:19:55:09.34, diff:+0.07
probe:19:55:14.27, resp:19:55:14.35, diff:+0.08
probe:19:55:19.27, resp:19:55:19.35, diff:+0.08
probe:19:55:24.27, resp:19:55:24.35, diff:+0.08
probe:19:55:29.28, resp:19:55:29.36, diff:+0.08
probe:19:55:34.28, resp:19:55:34.36, diff:+0.08
probe:19:55:39.28, resp:19:55:39.38, diff:+0.09
probe:19:55:44.28, resp:19:55:44.38, diff:+0.09
probe:19:55:49.28, resp:19:55:49.38, diff:+0.09
probe:19:55:54.28, resp:19:55:54.39, diff:+0.10
probe:19:55:59.28, resp:19:55:59.39, diff:+0.10
probe:19:56:04.28, resp:19:56:04.40, diff:+0.11
probe:19:56:09.28, resp:19:56:09.40, diff:+0.11
probe:19:56:14.28, resp:19:56:14.41, diff:+0.12
probe:19:56:19.28, resp:19:56:19.41, diff:+0.12
probe:19:56:24.28, resp:19:56:24.42, diff:+0.13
probe:19:56:29.28, resp:19:56:29.42, diff:+0.13
probe:19:56:34.28, resp:19:56:34.43, diff:+0.14
probe:19:56:39.28, resp:19:56:39.43, diff:+0.14
probe:19:56:44.28, resp:19:56:44.44, diff:+0.15
probe:19:56:49.28, resp:19:56:49.44, diff:+0.15
probe:19:56:54.28, resp:19:56:54.45, diff:+0.16
probe:19:56:59.29, resp:19:56:59.45, diff:+0.15
probe:19:57:04.29, resp:19:57:04.46, diff:+0.16
probe:19:57:09.29, resp:19:57:09.46, diff:+0.16
probe:19:57:14.29, resp:19:57:14.46, diff:+0.16
probe:19:57:19.29, resp:19:57:19.47, diff:+0.17
probe:19:57:24.29, resp:19:57:24.47, diff:+0.17
probe:19:57:29.29, resp:19:57:29.48, diff:+0.18
probe:19:57:34.29, resp:19:57:34.49, diff:+0.19
probe:19:57:39.29, resp:19:57:39.49, diff:+0.19
probe:19:57:44.29, resp:19:57:44.50, diff:+0.20
probe:19:57:49.29, resp:19:57:49.50, diff:+0.20
probe:19:57:54.30, resp:19:57:54.50, diff:+0.20
probe:19:57:59.30, resp:19:57:59.51, diff:+0.21
probe:19:58:04.30, resp:19:58:04.51, diff:+0.21
probe:19:58:09.30, resp:19:58:09.51, diff:+0.21
probe:19:58:14.30, resp:19:58:14.52, diff:+0.22
probe:19:58:19.30, resp:19:58:19.52, diff:+0.22
probe:19:58:24.30, resp:19:58:24.53, diff:+0.23
probe:19:58:29.30, resp:19:58:29.53, diff:+0.23
probe:19:58:34.30, resp:19:58:34.53, diff:+0.23
probe:19:58:39.30, resp:19:58:39.54, diff:+0.24
probe:19:58:44.30, resp:19:58:44.54, diff:+0.24
probe:19:58:49.30, resp:19:58:49.55, diff:+0.25
probe:19:58:54.31, resp:19:58:54.56, diff:+0.25
probe:19:58:59.31, resp:19:58:59.56, diff:+0.25
probe:19:59:04.31, resp:19:59:04.57, diff:+0.26
probe:19:59:09.31, resp:19:59:09.57, diff:+0.26
probe:19:59:14.31, resp:19:59:14.58, diff:+0.27
probe:19:59:19.31, resp:19:59:19.58, diff:+0.27
probe:19:59:24.31, resp:19:59:24.59, diff:+0.28
probe:19:59:29.31, resp:19:59:29.59, diff:+0.28
probe:19:59:34.31, resp:19:59:34.60, diff:+0.29
probe:19:59:39.32, resp:19:59:39.60, diff:+0.28
probe:19:59:44.32, resp:19:59:44.61, diff:+0.29
probe:19:59:49.32, resp:19:59:49.61, diff:+0.29
probe:19:59:54.32, resp:19:59:54.63, diff:+0.30
probe:19:59:59.32, resp:19:59:59.63, diff:+0.30
probe:20:00:04.32, resp:20:00:04.63, diff:+0.30
probe:20:00:09.32, resp:20:00:09.64, diff:+0.31
probe:20:00:14.32, resp:20:00:14.64, diff:+0.31
probe:20:00:19.32, resp:20:00:19.64, diff:+0.31
probe:20:00:24.32, resp:20:00:24.64, diff:+0.31
probe:20:00:29.32, resp:20:00:29.65, diff:+0.32
probe:20:00:34.32, resp:20:00:34.65, diff:+0.32
probe:20:00:39.32, resp:20:00:39.66, diff:+0.33
probe:20:00:44.32, resp:20:00:44.66, diff:+0.33
probe:20:00:49.32, resp:20:00:49.67, diff:+0.34
probe:20:00:54.32, resp:20:00:54.67, diff:+0.34
probe:20:00:59.32, resp:20:00:59.67, diff:+0.34
probe:20:01:04.32, resp:20:01:04.67, diff:+0.34
probe:20:01:09.33, resp:20:01:09.68, diff:+0.34
probe:20:01:14.33, resp:20:01:14.68, diff:+0.34
probe:20:01:19.33, resp:20:01:19.68, diff:+0.34
probe:20:01:24.33, resp:20:01:24.69, diff:+0.35
probe:20:01:29.33, resp:20:01:29.70, diff:+0.36
probe:20:01:34.33, resp:20:01:34.70, diff:+0.36
probe:20:01:39.33, resp:20:01:39.70, diff:+0.36
probe:20:01:44.36, resp:20:01:44.74, diff:+0.37
probe:20:01:49.36, resp:20:01:49.74, diff:+0.37
probe:20:01:54.36, resp:20:01:54.75, diff:+0.38
probe:20:01:59.36, resp:20:01:59.75, diff:+0.38
probe:20:02:04.36, resp:20:02:04.75, diff:+0.38
probe:20:02:09.36, resp:20:02:09.75, diff:+0.39
probe:20:02:14.36, resp:20:02:14.75, diff:+0.39
probe:20:02:19.36, resp:20:02:19.75, diff:+0.39
probe:20:02:24.36, resp:20:02:24.76, diff:+0.40
probe:20:02:29.36, resp:20:02:29.76, diff:+0.40
probe:20:02:34.36, resp:20:02:34.77, diff:+0.41
probe:20:02:39.38, resp:20:02:39.77, diff:+0.40
probe:20:02:44.38, resp:20:02:44.78, diff:+0.41
probe:20:02:49.38, resp:20:02:49.78, diff:+0.41
probe:20:02:54.38, resp:20:02:54.78, diff:+0.41
probe:20:02:59.38, resp:20:02:59.79, diff:+0.42
probe:20:03:04.38, resp:20:03:04.80, diff:+0.43
probe:20:03:09.38, resp:20:03:09.80, diff:+0.43
probe:20:03:14.38, resp:20:03:14.81, diff:+0.44
probe:20:03:19.38, resp:20:03:19.81, diff:+0.44
probe:20:03:24.38, resp:20:03:24.81, diff:+0.44
probe:20:03:29.38, resp:20:03:29.82, diff:+0.45
probe:20:03:34.39, resp:20:03:34.83, diff:+0.45
probe:20:03:39.39, resp:20:03:39.83, diff:+0.45
probe:20:03:44.39, resp:20:03:44.84, diff:+0.46
probe:20:03:49.39, resp:20:03:49.84, diff:+0.46
probe:20:03:54.39, resp:20:03:54.85, diff:+0.47
probe:20:04:04.39, resp:20:04:04.86, diff:+0.48
probe:20:04:09.39, resp:20:04:09.86, diff:+0.48
probe:20:04:14.39, resp:20:04:14.86, diff:+0.48
probe:20:04:19.40, resp:20:04:19.88, diff:+0.48
probe:20:04:24.40, resp:20:04:24.88, diff:+0.48
probe:20:04:29.40, resp:20:04:29.89, diff:+0.49
probe:20:04:34.40, resp:20:04:34.89, diff:+0.49
probe:20:04:39.40, resp:20:04:39.90, diff:+0.50
probe:20:04:44.40, resp:20:04:44.90, diff:+0.50
probe:20:04:49.40, resp:20:04:49.91, diff:+0.51
probe:20:04:54.40, resp:20:04:54.91, diff:+0.51
probe:20:04:59.40, resp:20:04:59.91, diff:+0.51
probe:20:05:04.40, resp:20:05:04.92, diff:+0.52
probe:20:05:09.40, resp:20:05:09.92, diff:+0.52
probe:20:05:14.40, resp:20:05:14.92, diff:+0.52
probe:20:05:19.40, resp:20:05:19.93, diff:+0.53
probe:20:05:24.40, resp:20:05:24.93, diff:+0.53
probe:20:05:29.40, resp:20:05:29.94, diff:+0.54
probe:20:05:34.40, resp:20:05:34.94, diff:+0.54
probe:20:05:39.41, resp:20:05:39.95, diff:+0.54
probe:20:05:44.41, resp:20:05:44.95, diff:+0.54
probe:20:05:49.41, resp:20:05:49.96, diff:+0.55
probe:20:05:54.41, resp:20:05:54.96, diff:+0.55
probe:20:05:59.41, resp:20:05:59.96, diff:+0.55
probe:20:06:04.41, resp:20:06:04.97, diff:+0.56
probe:20:06:09.41, resp:20:06:09.95, diff:+0.54
probe:20:06:14.41, resp:20:06:14.95, diff:+0.54
probe:20:06:19.41, resp:20:06:19.95, diff:+0.54
probe:20:06:24.41, resp:20:06:24.96, diff:+0.55
probe:20:06:29.41, resp:20:06:29.96, diff:+0.55
probe:20:06:34.41, resp:20:06:34.97, diff:+0.56
probe:20:06:39.41, resp:20:06:39.98, diff:+0.57
probe:20:06:44.42, resp:20:06:44.98, diff:+0.56
probe:20:06:49.42, resp:20:06:49.98, diff:+0.56
probe:20:06:54.42, resp:20:06:54.99, diff:+0.57
probe:20:06:59.42, resp:20:06:59.99, diff:+0.57
probe:20:07:04.42, resp:20:07:05.00, diff:+0.59
probe:20:07:09.43, resp:20:07:10.00, diff:+0.58
probe:20:07:14.43, resp:20:07:15.00, diff:+0.58
probe:20:07:19.43, resp:20:07:20.01, diff:+0.59
probe:20:07:24.43, resp:20:07:25.01, diff:+0.59
probe:20:07:29.43, resp:20:07:30.02, diff:+0.60
probe:20:07:34.43, resp:20:07:35.02, diff:+0.60
probe:20:07:39.43, resp:20:07:40.03, diff:+0.61
probe:20:07:44.43, resp:20:07:45.03, diff:+0.61
probe:20:07:49.43, resp:20:07:50.04, diff:+0.62
probe:20:07:54.43, resp:20:07:55.04, diff:+0.62
probe:20:07:59.43, resp:20:08:00.05, diff:+0.63
probe:20:08:04.43, resp:20:08:05.05, diff:+0.63
probe:20:08:09.43, resp:20:08:10.05, diff:+0.63
probe:20:08:14.43, resp:20:08:15.06, diff:+0.64
probe:20:08:19.43, resp:20:08:20.06, diff:+0.64
probe:20:08:24.44, resp:20:08:25.07, diff:+0.64
probe:20:08:29.44, resp:20:08:30.07, diff:+0.64
probe:20:08:34.44, resp:20:08:35.08, diff:+0.65
probe:20:08:39.44, resp:20:08:40.08, diff:+0.65
probe:20:08:44.44, resp:20:08:45.09, diff:+0.66
probe:20:08:49.44, resp:20:08:50.09, diff:+0.66
probe:20:08:54.44, resp:20:08:55.10, diff:+0.67
probe:20:08:59.44, resp:20:09:00.10, diff:+0.67
probe:20:09:04.44, resp:20:09:05.11, diff:+0.68
probe:20:09:09.44, resp:20:09:10.11, diff:+0.68
probe:20:09:14.44, resp:20:09:15.13, diff:+0.69
probe:20:09:19.44, resp:20:09:20.13, diff:+0.69
probe:20:09:24.44, resp:20:09:25.13, diff:+0.69
probe:20:09:29.44, resp:20:09:30.14, diff:+0.70
probe:20:09:34.44, resp:20:09:35.14, diff:+0.70
probe:20:09:39.45, resp:20:09:40.14, diff:+0.69
probe:20:09:44.45, resp:20:09:45.15, diff:+0.70
probe:20:09:49.45, resp:20:09:50.15, diff:+0.70
probe:20:09:54.45, resp:20:09:55.15, diff:+0.70
probe:20:09:59.45, resp:20:10:00.16, diff:+0.71
probe:20:10:04.45, resp:20:10:05.16, diff:+0.71
probe:20:10:09.45, resp:20:10:10.17, diff:+0.72
probe:20:10:14.45, resp:20:10:15.17, diff:+0.72
probe:20:10:19.45, resp:20:10:20.18, diff:+0.73
probe:20:10:24.45, resp:20:10:25.18, diff:+0.73
probe:20:10:29.45, resp:20:10:30.19, diff:+0.74
probe:20:10:34.45, resp:20:10:35.19, diff:+0.74
probe:20:10:39.45, resp:20:10:40.19, diff:+0.74
probe:20:10:44.45, resp:20:10:45.20, diff:+0.75
probe:20:10:49.45, resp:20:10:50.21, diff:+0.76
probe:20:10:54.45, resp:20:10:55.21, diff:+0.76
probe:20:10:59.45, resp:20:11:00.21, diff:+0.76
probe:20:11:04.46, resp:20:11:05.22, diff:+0.76
probe:20:11:09.46, resp:20:11:10.22, diff:+0.76
probe:20:11:14.46, resp:20:11:15.22, diff:+0.76
probe:20:11:19.46, resp:20:11:20.23, diff:+0.77
probe:20:11:24.46, resp:20:11:25.23, diff:+0.77
probe:20:11:29.46, resp:20:11:30.24, diff:+0.78
probe:20:11:34.46, resp:20:11:35.25, diff:+0.79
probe:20:11:39.46, resp:20:11:40.25, diff:+0.79
probe:20:11:44.46, resp:20:11:45.25, diff:+0.79
probe:20:11:49.46, resp:20:11:50.25, diff:+0.80
probe:20:11:54.46, resp:20:11:55.25, diff:+0.80
probe:20:11:59.46, resp:20:12:00.26, diff:+0.81
probe:20:12:04.46, resp:20:12:05.26, diff:+0.81
probe:20:12:09.46, resp:20:12:10.26, diff:+0.81
probe:20:12:14.46, resp:20:12:15.27, diff:+0.82
probe:20:12:19.47, resp:20:12:20.27, diff:+0.81
probe:20:12:24.47, resp:20:12:25.28, diff:+0.82
probe:20:12:29.47, resp:20:12:30.28, diff:+0.82
probe:20:12:34.47, resp:20:12:35.29, diff:+0.83
probe:20:12:39.47, resp:20:12:40.29, diff:+0.83
probe:20:12:44.47, resp:20:12:45.29, diff:+0.83
probe:20:12:49.49, resp:20:12:50.33, diff:+0.85
probe:20:12:54.49, resp:20:12:55.33, diff:+0.85
probe:20:12:59.50, resp:20:13:00.33, diff:+0.84
probe:20:13:04.50, resp:20:13:05.34, diff:+0.85
probe:20:13:09.50, resp:20:13:10.35, diff:+0.86
probe:20:13:14.50, resp:20:13:15.35, diff:+0.86
probe:20:13:19.50, resp:20:13:20.36, diff:+0.86
probe:20:13:24.50, resp:20:13:25.38, diff:+0.87
probe:20:13:29.50, resp:20:13:30.38, diff:+0.87
probe:20:13:34.50, resp:20:13:35.38, diff:+0.87
probe:20:13:39.50, resp:20:13:40.39, diff:+0.88
probe:20:13:44.50, resp:20:13:45.39, diff:+0.88
probe:20:13:49.50, resp:20:13:50.40, diff:+0.89
probe:20:13:54.51, resp:20:13:55.41, diff:+0.89
probe:20:13:59.51, resp:20:14:00.41, diff:+0.89
probe:20:14:04.51, resp:20:14:05.42, diff:+0.90
probe:20:14:09.51, resp:20:14:10.42, diff:+0.90
probe:20:14:14.51, resp:20:14:15.43, diff:+0.91
probe:20:14:19.51, resp:20:14:20.43, diff:+0.91
probe:20:14:24.51, resp:20:14:25.44, diff:+0.92
probe:20:14:29.51, resp:20:14:30.44, diff:+0.92
probe:20:14:34.51, resp:20:14:35.45, diff:+0.93
probe:20:14:39.51, resp:20:14:40.45, diff:+0.93
probe:20:14:44.51, resp:20:14:45.46, diff:+0.94
probe:20:14:49.51, resp:20:14:50.46, diff:+0.94
probe:20:14:54.51, resp:20:14:55.46, diff:+0.94
probe:20:14:59.51, resp:20:15:00.47, diff:+0.95
probe:20:15:04.52, resp:20:15:05.48, diff:+0.95
probe:20:15:09.53, resp:20:15:10.49, diff:+0.95
probe:20:15:14.53, resp:20:15:15.50, diff:+0.96
probe:20:15:19.54, resp:20:15:20.50, diff:+0.96
probe:20:15:24.54, resp:20:15:25.50, diff:+0.96
probe:20:15:29.54, resp:20:15:30.51, diff:+0.97
probe:20:15:34.54, resp:20:15:35.52, diff:+0.98
probe:20:15:39.54, resp:20:15:40.52, diff:+0.98
probe:20:15:44.54, resp:20:15:45.53, diff:+0.99
probe:20:15:49.55, resp:20:15:50.53, diff:+0.98
probe:20:15:54.55, resp:20:15:55.54, diff:+0.99
probe:20:15:59.55, resp:20:16:00.54, diff:+0.99
probe:20:16:04.55, resp:20:16:05.54, diff:+0.99
probe:20:16:09.55, resp:20:16:10.55, diff:+1.00
probe:20:16:14.55, resp:20:16:15.56, diff:+1.01
probe:20:16:19.55, resp:20:16:20.56, diff:+1.01
probe:20:16:24.55, resp:20:16:25.57, diff:+1.02
probe:20:16:29.55, resp:20:16:30.57, diff:+1.02
probe:20:16:34.55, resp:20:16:35.58, diff:+1.03
probe:20:16:39.56, resp:20:16:40.58, diff:+1.02
probe:20:16:44.56, resp:20:16:45.59, diff:+1.03
probe:20:16:49.56, resp:20:16:50.60, diff:+1.04
probe:20:16:54.56, resp:20:16:55.60, diff:+1.04
probe:20:16:59.56, resp:20:17:00.61, diff:+1.05
probe:20:17:04.56, resp:20:17:05.61, diff:+1.05
probe:20:17:09.57, resp:20:17:10.61, diff:+1.04
probe:20:17:14.57, resp:20:17:15.63, diff:+1.05
probe:20:17:19.57, resp:20:17:20.63, diff:+1.05
probe:20:17:24.57, resp:20:17:25.63, diff:+1.05
probe:20:17:29.57, resp:20:17:30.64, diff:+1.06
probe:20:17:34.57, resp:20:17:35.64, diff:+1.06
probe:20:17:39.57, resp:20:17:40.65, diff:+1.07
probe:20:17:44.57, resp:20:17:45.65, diff:+1.07
probe:20:17:49.57, resp:20:17:50.66, diff:+1.08
probe:20:17:54.57, resp:20:17:55.66, diff:+1.08
probe:20:17:59.57, resp:20:18:00.67, diff:+1.09
probe:20:18:04.57, resp:20:18:05.67, diff:+1.09
probe:20:18:09.57, resp:20:18:10.67, diff:+1.09
probe:20:18:14.57, resp:20:18:15.68, diff:+1.10
probe:20:18:19.57, resp:20:18:20.69, diff:+1.11
probe:20:18:24.57, resp:20:18:25.69, diff:+1.11
probe:20:18:29.57, resp:20:18:30.69, diff:+1.11
probe:20:18:34.57, resp:20:18:35.70, diff:+1.12
probe:20:18:39.58, resp:20:18:40.70, diff:+1.11
probe:20:18:44.58, resp:20:18:45.71, diff:+1.12
probe:20:18:49.58, resp:20:18:50.71, diff:+1.12
probe:20:18:54.58, resp:20:18:55.72, diff:+1.13
probe:20:18:59.58, resp:20:19:00.72, diff:+1.13
probe:20:19:04.58, resp:20:19:05.73, diff:+1.14
probe:20:19:09.58, resp:20:19:10.73, diff:+1.14
probe:20:19:14.58, resp:20:19:15.74, diff:+1.15
probe:20:19:19.58, resp:20:19:20.74, diff:+1.15
probe:20:19:24.58, resp:20:19:25.75, diff:+1.16
