probe:18:25:40.09, resp:18:25:40.19, diff:+0.09
probe:19:43:27.55, resp:19:43:24.42, diff:-3.14
probe:19:43:32.55, resp:19:43:29.42, diff:-3.14
probe:19:43:37.55, resp:19:43:34.41, diff:-3.15
probe:19:43:42.55, resp:19:43:39.41, diff:-3.15
probe:19:43:47.55, resp:19:43:44.41, diff:-3.15
probe:19:43:52.55, resp:19:43:49.41, diff:-3.15
probe:19:43:57.55, resp:19:43:54.41, diff:-3.15
probe:19:44:02.55, resp:19:43:59.41, diff:-3.15
probe:19:44:07.55, resp:19:44:04.41, diff:-3.15
probe:19:44:12.55, resp:19:44:09.40, diff:-3.16
probe:19:44:17.55, resp:19:44:14.40, diff:-3.16
probe:19:44:22.55, resp:19:44:19.40, diff:-3.16
probe:19:44:27.55, resp:19:44:24.40, diff:-3.16
probe:19:44:32.55, resp:19:44:29.40, diff:-3.16
probe:19:44:37.55, resp:19:44:34.40, diff:-3.16
probe:19:44:42.55, resp:19:44:39.39, diff:-3.17
probe:19:44:47.55, resp:19:44:44.40, diff:-3.16
probe:19:44:52.55, resp:19:44:49.39, diff:-3.17
probe:19:44:57.55, resp:19:44:54.39, diff:-3.17
probe:19:45:02.55, resp:19:44:59.39, diff:-3.17
probe:19:45:07.55, resp:19:45:04.39, diff:-3.17
probe:19:45:12.55, resp:19:45:09.39, diff:-3.17
probe:19:45:17.55, resp:19:45:14.39, diff:-3.17
probe:19:45:22.55, resp:19:45:19.39, diff:-3.17
probe:19:45:27.55, resp:19:45:24.38, diff:-3.18
probe:19:45:32.55, resp:19:45:29.38, diff:-3.18
probe:19:45:37.55, resp:19:45:34.38, diff:-3.18
probe:19:45:42.55, resp:19:45:39.38, diff:-3.18
probe:19:45:47.55, resp:19:45:44.38, diff:-3.18
probe:19:45:52.55, resp:19:45:49.38, diff:-3.18
probe:19:45:57.55, resp:19:45:54.36, diff:-3.19
probe:19:46:02.56, resp:19:45:59.36, diff:-3.20
probe:19:46:07.56, resp:19:46:04.36, diff:-3.20
probe:19:46:12.56, resp:19:46:09.36, diff:-3.20
probe:19:46:17.56, resp:19:46:14.36, diff:-3.20
probe:19:46:22.56, resp:19:46:19.36, diff:-3.20
probe:19:46:27.56, resp:19:46:24.36, diff:-3.20
probe:19:46:32.56, resp:19:46:29.35, diff:-3.21
probe:19:46:37.56, resp:19:46:34.35, diff:-3.21
probe:19:46:42.56, resp:19:46:39.35, diff:-3.21
probe:19:46:47.56, resp:19:46:44.35, diff:-3.21
probe:19:46:52.56, resp:19:46:49.35, diff:-3.21
probe:19:46:57.56, resp:19:46:54.35, diff:-3.21
probe:19:47:02.56, resp:19:46:59.34, diff:-3.22
probe:19:47:07.56, resp:19:47:04.34, diff:-3.22
probe:19:47:12.56, resp:19:47:09.34, diff:-3.22
probe:19:47:17.56, resp:19:47:14.34, diff:-3.22
probe:19:47:22.56, resp:19:47:19.34, diff:-3.22
probe:19:47:27.56, resp:19:47:24.34, diff:-3.22
probe:19:47:32.56, resp:19:47:29.34, diff:-3.22
probe:19:47:37.56, resp:19:47:34.32, diff:-3.24
probe:19:47:42.57, resp:19:47:39.32, diff:-3.25
probe:19:47:47.57, resp:19:47:44.31, diff:-3.26
probe:19:47:52.57, resp:19:47:49.31, diff:-3.26
probe:19:47:57.57, resp:19:47:54.31, diff:-3.26
probe:19:48:02.57, resp:19:47:59.31, diff:-3.26
probe:19:48:07.57, resp:19:48:04.31, diff:-3.26
probe:19:48:12.57, resp:19:48:09.31, diff:-3.26
probe:19:48:17.58, resp:19:48:14.31, diff:-3.27
probe:19:48:22.58, resp:19:48:19.30, diff:-3.28
probe:19:48:27.58, resp:19:48:24.31, diff:-3.27
probe:19:48:32.58, resp:19:48:29.31, diff:-3.27
probe:19:48:37.58, resp:19:48:34.30, diff:-3.28
probe:19:48:42.58, resp:19:48:39.30, diff:-3.28
probe:19:48:47.59, resp:19:48:44.30, diff:-3.29
probe:19:48:52.59, resp:19:48:49.30, diff:-3.29
probe:19:48:57.59, resp:19:48:54.30, diff:-3.29
probe:19:49:02.59, resp:19:48:59.30, diff:-3.29
probe:19:49:07.59, resp:19:49:04.29, diff:-3.30
probe:19:49:12.60, resp:19:49:09.29, diff:-3.31
probe:19:49:17.60, resp:19:49:14.29, diff:-3.31
probe:19:49:22.60, resp:19:49:19.29, diff:-3.31
probe:19:49:27.60, resp:19:49:24.29, diff:-3.31
probe:19:49:32.60, resp:19:49:29.29, diff:-3.31
probe:19:49:37.60, resp:19:49:34.29, diff:-3.31
probe:19:49:42.60, resp:19:49:39.29, diff:-3.31
probe:19:49:47.61, resp:19:49:44.28, diff:-3.33
probe:19:49:52.61, resp:19:49:49.28, diff:-3.33
probe:19:49:57.61, resp:19:49:54.28, diff:-3.33
probe:19:50:02.61, resp:19:49:59.28, diff:-3.33
probe:19:50:07.61, resp:19:50:04.28, diff:-3.33
probe:19:50:12.61, resp:19:50:09.28, diff:-3.33
probe:19:50:17.61, resp:19:50:14.28, diff:-3.33
probe:19:50:22.63, resp:19:50:19.27, diff:-3.35
probe:19:50:27.63, resp:19:50:24.27, diff:-3.35
probe:19:50:32.63, resp:19:50:29.27, diff:-3.35
probe:19:50:37.63, resp:19:50:34.27, diff:-3.35
probe:19:50:42.63, resp:19:50:39.27, diff:-3.35
probe:19:10:42.45, resp:19:50:44.27, diff:+2401.83
probe:19:10:47.45, resp:19:50:49.27, diff:+2401.83
probe:19:10:52.45, resp:19:50:54.26, diff:+2401.82
probe:19:10:57.45, resp:19:50:59.26, diff:+2401.82
probe:19:51:09.25, resp:19:51:04.26, diff:-4.99
probe:19:51:14.25, resp:19:51:09.26, diff:-4.99
probe:19:51:19.25, resp:19:51:14.26, diff:-4.99
probe:19:51:24.25, resp:19:51:19.26, diff:-4.99
probe:19:51:29.25, resp:19:51:24.26, diff:-4.99
probe:19:51:34.25, resp:19:51:29.25, diff:-5.00
probe:19:51:39.25, resp:19:51:34.25, diff:-5.00
probe:19:51:44.25, resp:19:51:39.25, diff:-5.00
probe:19:51:49.25, resp:19:51:44.25, diff:-5.00
probe:19:51:54.25, resp:19:51:49.25, diff:-5.00
probe:19:51:59.26, resp:19:51:54.25, diff:-5.01
probe:19:52:04.26, resp:19:51:59.25, diff:-5.01
probe:19:52:09.26, resp:19:52:04.25, diff:-5.02
probe:19:52:14.26, resp:19:52:09.22, diff:-5.05
probe:19:52:19.26, resp:19:52:14.22, diff:-5.05
probe:19:52:24.26, resp:19:52:19.22, diff:-5.05
probe:19:52:29.26, resp:19:52:24.22, diff:-5.05
probe:19:52:34.26, resp:19:52:29.22, diff:-5.05
probe:19:52:39.26, resp:19:52:34.22, diff:-5.05
probe:19:52:44.26, resp:19:52:39.21, diff:-5.06
probe:19:52:49.26, resp:19:52:44.21, diff:-5.06
probe:19:52:54.26, resp:19:52:49.21, diff:-5.06
probe:19:52:59.26, resp:19:52:54.21, diff:-5.06
probe:19:53:04.26, resp:19:52:59.21, diff:-5.06
probe:19:53:09.26, resp:19:53:04.21, diff:-5.06
probe:19:53:14.26, resp:19:53:09.21, diff:-5.06
probe:19:53:19.26, resp:19:53:14.21, diff:-5.06
probe:19:53:24.26, resp:19:53:19.21, diff:-5.06
probe:19:53:29.27, resp:19:53:24.21, diff:-5.07
probe:19:53:34.27, resp:19:53:29.20, diff:-5.08
probe:19:53:39.27, resp:19:53:34.20, diff:-5.08
probe:19:53:44.27, resp:19:53:39.20, diff:-5.08
probe:19:53:49.27, resp:19:53:44.20, diff:-5.08
probe:19:53:54.27, resp:19:53:49.20, diff:-5.08
probe:19:53:59.27, resp:19:53:54.20, diff:-5.08
probe:19:54:04.27, resp:19:53:59.19, diff:-5.09
probe:19:54:09.27, resp:19:54:04.20, diff:-5.08
probe:19:54:14.27, resp:19:54:09.19, diff:-5.09
probe:19:54:19.27, resp:19:54:14.19, diff:-5.09
probe:19:54:24.27, resp:19:54:19.19, diff:-5.09
probe:19:54:29.27, resp:19:54:24.19, diff:-5.09
probe:19:54:34.27, resp:19:54:29.19, diff:-5.09
probe:19:54:39.27, resp:19:54:34.19, diff:-5.09
probe:19:54:44.27, resp:19:54:39.19, diff:-5.09
probe:19:54:49.27, resp:19:54:44.18, diff:-5.10
probe:19:54:54.27, resp:19:54:49.18, diff:-5.10
probe:19:54:59.27, resp:19:54:54.18, diff:-5.10
probe:19:55:04.27, resp:19:54:59.18, diff:-5.10
probe:19:55:09.27, resp:19:55:04.18, diff:-5.10
probe:19:55:14.27, resp:19:55:09.18, diff:-5.10
probe:19:55:19.27, resp:19:55:14.18, diff:-5.10
probe:19:55:24.27, resp:19:55:19.17, diff:-5.11
probe:19:55:29.28, resp:19:55:24.17, diff:-5.12
probe:19:55:34.28, resp:19:55:29.17, diff:-5.12
probe:19:55:39.28, resp:19:55:34.17, diff:-5.12
probe:19:55:44.28, resp:19:55:39.17, diff:-5.12
probe:19:55:49.28, resp:19:55:44.17, diff:-5.12
probe:19:55:54.28, resp:19:55:49.17, diff:-5.12
probe:19:55:59.28, resp:19:55:54.17, diff:-5.12
probe:19:56:04.28, resp:19:55:59.16, diff:-5.13
probe:19:56:09.28, resp:19:56:04.16, diff:-5.13
probe:19:56:14.28, resp:19:56:09.16, diff:-5.13
probe:19:56:19.28, resp:19:56:14.16, diff:-5.13
probe:19:56:24.28, resp:19:56:19.16, diff:-5.13
probe:19:56:29.28, resp:19:56:24.16, diff:-5.13
probe:19:56:34.28, resp:19:56:29.16, diff:-5.13
probe:19:56:39.28, resp:19:56:34.16, diff:-5.13
probe:19:56:44.28, resp:19:56:39.16, diff:-5.13
probe:19:56:49.28, resp:19:56:44.16, diff:-5.13
probe:19:56:54.28, resp:19:56:49.15, diff:-5.14
probe:19:56:59.28, resp:19:56:54.15, diff:-5.14
probe:19:57:04.28, resp:19:56:59.15, diff:-5.14
probe:19:57:09.28, resp:19:57:04.15, diff:-5.14
probe:19:57:14.29, resp:19:57:09.15, diff:-5.15
probe:19:57:19.29, resp:19:57:14.15, diff:-5.15
probe:19:57:24.29, resp:19:57:19.14, diff:-5.16
probe:19:57:29.29, resp:19:57:24.14, diff:-5.16
probe:19:57:34.29, resp:19:57:29.15, diff:-5.15
probe:19:57:39.29, resp:19:57:34.10, diff:-5.19
probe:19:57:44.29, resp:19:57:39.10, diff:-5.19
probe:19:57:49.29, resp:19:57:44.10, diff:-5.19
probe:19:57:54.30, resp:19:57:49.10, diff:-5.20
probe:19:57:59.30, resp:19:57:54.10, diff:-5.20
probe:19:58:04.30, resp:19:57:59.10, diff:-5.20
probe:19:58:09.30, resp:19:58:04.10, diff:-5.20
probe:19:58:14.30, resp:19:58:09.09, diff:-5.21
probe:19:58:19.30, resp:19:58:14.09, diff:-5.21
probe:19:58:24.30, resp:19:58:19.09, diff:-5.21
probe:19:58:29.30, resp:19:58:24.09, diff:-5.21
probe:19:58:34.30, resp:19:58:29.06, diff:-5.24
probe:19:58:39.30, resp:19:58:34.06, diff:-5.24
probe:19:58:44.30, resp:19:58:39.05, diff:-5.25
probe:19:58:49.30, resp:19:58:44.05, diff:-5.25
probe:19:58:54.30, resp:19:58:49.05, diff:-5.25
probe:19:58:59.30, resp:19:58:54.00, diff:-5.30
probe:19:59:04.30, resp:19:58:58.98, diff:-5.33
probe:19:59:09.30, resp:19:59:03.98, diff:-5.33
probe:19:59:14.30, resp:19:59:08.98, diff:-5.33
probe:19:59:19.30, resp:19:59:13.98, diff:-5.33
probe:19:59:24.31, resp:19:59:23.19, diff:-1.13
probe:19:59:29.31, resp:19:59:23.98, diff:-5.34
probe:19:59:34.31, resp:19:59:28.98, diff:-5.34
probe:19:59:39.31, resp:19:59:33.98, diff:-5.34
probe:19:59:44.31, resp:19:59:38.97, diff:-5.35
probe:19:59:49.31, resp:19:59:43.97, diff:-5.35
probe:19:59:54.31, resp:19:59:48.97, diff:-5.35
probe:19:59:59.31, resp:19:59:53.97, diff:-5.35
probe:20:00:04.31, resp:19:59:58.97, diff:-5.35
probe:20:00:09.31, resp:20:00:03.97, diff:-5.35
probe:20:00:14.31, resp:20:00:08.97, diff:-5.35
probe:20:00:19.31, resp:20:00:13.96, diff:-5.36
probe:20:00:24.31, resp:20:00:18.96, diff:-5.36
probe:20:00:29.31, resp:20:00:23.96, diff:-5.36
probe:20:00:34.31, resp:20:00:28.96, diff:-5.36
probe:20:00:39.32, resp:20:00:33.96, diff:-5.37
probe:20:00:44.32, resp:20:00:38.96, diff:-5.37
probe:20:00:49.32, resp:20:00:43.95, diff:-5.38
probe:20:00:54.32, resp:20:00:48.95, diff:-5.38
probe:20:00:59.32, resp:20:00:53.95, diff:-5.38
probe:20:01:04.32, resp:20:00:58.95, diff:-5.38
probe:20:01:09.32, resp:20:01:03.94, diff:-5.39
probe:20:01:14.32, resp:20:01:08.95, diff:-5.38
probe:20:01:19.32, resp:20:01:13.94, diff:-5.39
probe:20:01:24.32, resp:20:01:18.94, diff:-5.39
probe:20:01:29.32, resp:20:01:23.94, diff:-5.39
probe:20:01:34.32, resp:20:01:28.94, diff:-5.39
probe:20:01:39.32, resp:20:01:33.94, diff:-5.39
probe:20:01:44.34, resp:20:01:38.97, diff:-5.38
probe:20:01:49.36, resp:20:01:43.97, diff:-5.40
probe:20:01:54.36, resp:20:01:48.97, diff:-5.40
probe:20:01:59.36, resp:20:01:53.97, diff:-5.40
probe:20:02:04.36, resp:20:01:58.96, diff:-5.41
probe:20:02:09.36, resp:20:02:03.96, diff:-5.41
probe:20:02:14.36, resp:20:02:08.96, diff:-5.41
probe:20:02:19.36, resp:20:02:13.96, diff:-5.41
probe:20:02:24.36, resp:20:02:18.96, diff:-5.41
probe:20:02:29.36, resp:20:02:23.96, diff:-5.41
probe:20:02:34.36, resp:20:02:28.96, diff:-5.41
probe:20:02:39.38, resp:20:02:33.95, diff:-5.43
probe:20:02:44.38, resp:20:02:38.95, diff:-5.43
probe:20:02:49.38, resp:20:02:43.95, diff:-5.43
probe:20:02:54.38, resp:20:02:48.95, diff:-5.43
probe:20:02:59.38, resp:20:02:53.93, diff:-5.45
probe:20:03:04.38, resp:20:02:58.92, diff:-5.46
probe:20:03:09.38, resp:20:03:03.92, diff:-5.46
probe:20:03:14.38, resp:20:03:08.92, diff:-5.46
probe:20:03:19.38, resp:20:03:13.92, diff:-5.46
probe:20:03:24.38, resp:20:03:18.92, diff:-5.46
probe:20:03:29.39, resp:20:03:23.92, diff:-5.47
probe:20:03:34.39, resp:20:03:28.92, diff:-5.47
probe:20:03:39.39, resp:20:03:33.92, diff:-5.47
probe:20:03:44.39, resp:20:03:38.92, diff:-5.47
probe:20:03:49.39, resp:20:03:43.92, diff:-5.47
probe:20:03:54.39, resp:20:03:48.91, diff:-5.48
probe:20:03:59.39, resp:20:03:53.91, diff:-5.48
probe:20:04:04.39, resp:20:03:58.91, diff:-5.48
probe:20:04:09.39, resp:20:04:03.91, diff:-5.48
probe:20:04:14.39, resp:20:04:08.91, diff:-5.48
probe:20:04:19.39, resp:20:04:13.91, diff:-5.48
probe:20:04:24.39, resp:20:04:18.91, diff:-5.48
probe:20:04:29.40, resp:20:04:23.91, diff:-5.49
probe:20:04:34.40, resp:20:04:28.91, diff:-5.49
probe:20:04:39.40, resp:20:04:33.90, diff:-5.50
probe:20:04:44.40, resp:20:04:38.90, diff:-5.50
probe:20:04:49.40, resp:20:04:43.90, diff:-5.50
probe:20:04:54.40, resp:20:04:48.90, diff:-5.50
probe:20:04:59.40, resp:20:04:53.90, diff:-5.50
probe:20:05:04.40, resp:20:04:58.90, diff:-5.50
probe:20:05:09.40, resp:20:05:03.90, diff:-5.50
probe:20:05:14.40, resp:20:05:08.89, diff:-5.51
probe:20:05:19.40, resp:20:05:13.89, diff:-5.51
probe:20:05:24.40, resp:20:05:18.89, diff:-5.51
probe:20:05:29.40, resp:20:05:23.89, diff:-5.51
probe:20:05:34.40, resp:20:05:28.89, diff:-5.51
probe:20:05:39.40, resp:20:05:33.89, diff:-5.51
probe:20:05:44.40, resp:20:05:38.89, diff:-5.51
probe:20:05:49.40, resp:20:05:43.88, diff:-5.52
probe:20:05:54.40, resp:20:05:48.88, diff:-5.52
probe:20:05:59.41, resp:20:05:53.88, diff:-5.53
probe:20:06:04.41, resp:20:05:58.88, diff:-5.53
probe:20:06:09.41, resp:20:06:03.88, diff:-5.53
probe:20:06:14.41, resp:20:06:08.88, diff:-5.53
probe:20:06:19.41, resp:20:06:13.88, diff:-5.53
probe:20:06:24.41, resp:20:06:18.88, diff:-5.53
probe:20:06:29.41, resp:20:06:23.88, diff:-5.53
probe:20:06:34.41, resp:20:06:28.88, diff:-5.53
probe:20:06:39.41, resp:20:06:33.88, diff:-5.53
probe:20:06:44.42, resp:20:06:38.88, diff:-5.54
probe:20:06:49.42, resp:20:06:43.88, diff:-5.54
probe:20:06:54.42, resp:20:06:48.88, diff:-5.54
probe:20:06:59.42, resp:20:06:53.86, diff:-5.55
probe:20:07:04.42, resp:20:06:58.88, diff:-5.54
probe:20:07:09.43, resp:20:07:03.88, diff:-5.55
probe:20:07:14.43, resp:20:07:08.86, diff:-5.56
probe:20:07:19.43, resp:20:07:13.86, diff:-5.56
probe:20:07:24.43, resp:20:07:18.86, diff:-5.56
probe:20:07:29.43, resp:20:07:23.86, diff:-5.56
probe:20:07:34.43, resp:20:07:28.86, diff:-5.56
probe:20:07:39.43, resp:20:07:33.86, diff:-5.56
probe:20:07:44.43, resp:20:07:38.85, diff:-5.57
probe:20:07:49.43, resp:20:07:43.85, diff:-5.57
probe:20:07:54.43, resp:20:07:48.85, diff:-5.57
probe:20:07:59.43, resp:20:07:53.85, diff:-5.57
probe:20:08:04.43, resp:20:07:58.85, diff:-5.57
probe:20:08:09.43, resp:20:08:03.85, diff:-5.57
probe:20:08:14.43, resp:20:08:08.85, diff:-5.57
probe:20:08:19.43, resp:20:08:13.84, diff:-5.58
probe:20:08:24.44, resp:20:08:18.85, diff:-5.58
probe:20:08:29.44, resp:20:08:23.85, diff:-5.58
probe:20:08:34.44, resp:20:08:28.84, diff:-5.59
probe:20:08:39.44, resp:20:08:33.84, diff:-5.59
probe:20:08:44.44, resp:20:08:38.84, diff:-5.59
probe:20:08:49.44, resp:20:08:43.84, diff:-5.59
probe:20:08:54.44, resp:20:08:48.84, diff:-5.59
probe:20:08:59.44, resp:20:08:53.84, diff:-5.59
probe:20:09:04.44, resp:20:08:58.84, diff:-5.59
probe:20:09:09.44, resp:20:09:03.84, diff:-5.59
probe:20:09:14.44, resp:20:09:08.89, diff:-5.55
probe:20:09:19.44, resp:20:09:13.83, diff:-5.60
probe:20:09:24.44, resp:20:09:18.83, diff:-5.60
probe:20:09:29.44, resp:20:09:23.83, diff:-5.60
probe:20:09:34.44, resp:20:09:28.83, diff:-5.60
probe:20:09:39.45, resp:20:09:33.83, diff:-5.61
probe:20:09:44.45, resp:20:09:38.83, diff:-5.61
probe:20:09:49.45, resp:20:09:43.82, diff:-5.62
probe:20:09:54.45, resp:20:09:48.82, diff:-5.62
probe:20:09:59.45, resp:20:09:53.82, diff:-5.62
probe:20:10:04.45, resp:20:09:58.82, diff:-5.62
probe:20:10:09.45, resp:20:10:03.82, diff:-5.62
probe:20:10:14.45, resp:20:10:08.82, diff:-5.62
probe:20:10:19.45, resp:20:10:13.85, diff:-5.59
probe:20:10:24.45, resp:20:10:18.82, diff:-5.62
probe:20:10:29.45, resp:20:10:23.82, diff:-5.62
probe:20:10:34.45, resp:20:10:28.82, diff:-5.62
probe:20:10:39.46, resp:20:10:33.81, diff:-5.64
probe:20:10:44.46, resp:20:10:38.81, diff:-5.64
probe:20:10:49.46, resp:20:10:43.81, diff:-5.64
probe:20:10:54.46, resp:20:10:48.81, diff:-5.64
probe:20:10:59.46, resp:20:10:53.81, diff:-5.64
probe:20:11:04.46, resp:20:10:58.81, diff:-5.64
probe:20:11:09.46, resp:20:11:03.81, diff:-5.64
probe:20:11:14.46, resp:20:11:08.81, diff:-5.64
probe:20:11:19.46, resp:20:11:13.80, diff:-5.65
probe:20:11:24.46, resp:20:11:18.80, diff:-5.65
probe:20:11:29.46, resp:20:11:23.80, diff:-5.65
probe:20:11:34.46, resp:20:11:28.81, diff:-5.64
probe:20:11:39.47, resp:20:11:33.80, diff:-5.66
probe:20:11:44.47, resp:20:11:38.80, diff:-5.66
probe:20:11:49.47, resp:20:11:43.80, diff:-5.66
probe:20:11:54.47, resp:20:11:48.80, diff:-5.66
probe:20:11:59.47, resp:20:11:53.80, diff:-5.66
probe:20:12:04.47, resp:20:11:58.80, diff:-5.66
probe:20:12:09.47, resp:20:12:03.79, diff:-5.67
probe:20:12:14.47, resp:20:12:08.79, diff:-5.67
probe:20:12:19.47, resp:20:12:13.79, diff:-5.67
probe:20:12:24.47, resp:20:12:18.79, diff:-5.67
probe:20:12:29.47, resp:20:12:23.79, diff:-5.67
probe:20:12:34.47, resp:20:12:28.79, diff:-5.67
probe:20:12:39.47, resp:20:12:33.75, diff:-5.71
probe:20:12:44.47, resp:20:12:38.75, diff:-5.71
probe:20:12:49.50, resp:20:12:43.78, diff:-5.71
probe:20:12:54.50, resp:20:12:48.78, diff:-5.71
probe:20:12:59.50, resp:20:12:53.77, diff:-5.72
probe:20:13:04.50, resp:20:12:58.77, diff:-5.72
probe:20:13:09.50, resp:20:13:03.78, diff:-5.72
probe:20:13:14.50, resp:20:13:08.77, diff:-5.73
probe:20:13:19.50, resp:20:13:13.77, diff:-5.73
probe:20:13:24.50, resp:20:13:18.77, diff:-5.73
probe:20:13:29.50, resp:20:13:23.77, diff:-5.73
probe:20:13:34.50, resp:20:13:28.77, diff:-5.73
probe:20:13:39.50, resp:20:13:33.77, diff:-5.73
probe:20:13:44.50, resp:20:13:38.76, diff:-5.74
probe:20:13:49.50, resp:20:13:43.77, diff:-5.73
probe:20:13:54.51, resp:20:13:48.77, diff:-5.74
probe:20:13:59.51, resp:20:13:53.77, diff:-5.74
probe:20:14:04.51, resp:20:13:58.77, diff:-5.74
probe:20:14:09.51, resp:20:14:03.77, diff:-5.74
probe:20:14:14.51, resp:20:14:08.76, diff:-5.75
probe:20:14:19.51, resp:20:14:13.76, diff:-5.75
probe:20:14:24.51, resp:20:14:18.76, diff:-5.75
probe:20:14:29.51, resp:20:14:23.76, diff:-5.75
probe:20:14:34.51, resp:20:14:28.76, diff:-5.75
probe:20:14:39.51, resp:20:14:33.76, diff:-5.75
probe:20:14:44.51, resp:20:14:38.75, diff:-5.76
probe:20:14:49.51, resp:20:14:43.75, diff:-5.76
probe:20:14:54.51, resp:20:14:48.75, diff:-5.76
probe:20:14:59.51, resp:20:14:53.75, diff:-5.76
probe:20:15:04.52, resp:20:14:58.75, diff:-5.77
probe:20:15:09.53, resp:20:15:03.76, diff:-5.77
probe:20:15:14.53, resp:20:15:08.77, diff:-5.76
probe:20:15:19.54, resp:20:15:13.76, diff:-5.78
probe:20:15:24.54, resp:20:15:18.76, diff:-5.78
probe:20:15:29.54, resp:20:15:23.77, diff:-5.77
probe:20:15:34.54, resp:20:15:28.77, diff:-5.77
probe:20:15:39.54, resp:20:15:33.77, diff:-5.77
probe:20:15:44.54, resp:20:15:38.77, diff:-5.77
probe:20:15:49.55, resp:20:15:43.76, diff:-5.79
probe:20:15:54.55, resp:20:15:48.76, diff:-5.79
probe:20:15:59.55, resp:20:15:53.76, diff:-5.79
probe:20:16:04.55, resp:20:15:58.76, diff:-5.79
probe:20:16:09.55, resp:20:16:03.76, diff:-5.79
probe:20:16:14.55, resp:20:16:08.76, diff:-5.79
probe:20:16:19.55, resp:20:16:13.76, diff:-5.79
probe:20:16:24.55, resp:20:16:18.76, diff:-5.79
probe:20:16:29.55, resp:20:16:23.76, diff:-5.79
probe:20:16:34.55, resp:20:16:28.76, diff:-5.79
probe:20:16:39.55, resp:20:16:33.75, diff:-5.80
probe:20:16:44.55, resp:20:16:38.75, diff:-5.80
probe:20:16:49.56, resp:20:16:43.75, diff:-5.81
probe:20:16:54.56, resp:20:16:48.75, diff:-5.81
probe:20:16:59.56, resp:20:16:53.75, diff:-5.81
probe:20:17:04.56, resp:20:16:58.75, diff:-5.81
probe:20:17:09.56, resp:20:17:03.75, diff:-5.81
probe:20:17:14.56, resp:20:17:08.75, diff:-5.81
probe:20:17:19.56, resp:20:17:13.75, diff:-5.81
probe:20:17:24.56, resp:20:17:18.75, diff:-5.82
probe:20:17:29.56, resp:20:17:23.75, diff:-5.81
probe:20:17:34.56, resp:20:17:28.75, diff:-5.82
probe:20:17:39.56, resp:20:17:33.71, diff:-5.86
probe:20:17:44.56, resp:20:17:38.71, diff:-5.86
probe:20:17:49.57, resp:20:17:43.71, diff:-5.87
probe:20:17:54.57, resp:20:17:48.70, diff:-5.88
probe:20:17:59.57, resp:20:17:53.70, diff:-5.88
probe:20:18:04.57, resp:20:17:58.70, diff:-5.88
probe:20:18:09.57, resp:20:18:03.70, diff:-5.88
probe:20:18:14.57, resp:20:18:08.70, diff:-5.88
probe:20:18:19.57, resp:20:18:13.70, diff:-5.88
probe:20:18:24.57, resp:20:18:18.70, diff:-5.88
probe:20:18:29.57, resp:20:18:23.70, diff:-5.88
probe:20:18:34.57, resp:20:18:28.70, diff:-5.88
probe:20:18:39.57, resp:20:18:33.69, diff:-5.89
probe:20:18:44.57, resp:20:18:38.69, diff:-5.89
probe:20:18:49.57, resp:20:18:43.69, diff:-5.89
probe:20:18:54.57, resp:20:18:48.69, diff:-5.89
probe:20:18:59.57, resp:20:18:53.69, diff:-5.89
probe:20:19:04.57, resp:20:18:58.69, diff:-5.89
probe:20:19:09.57, resp:20:19:03.69, diff:-5.89
probe:20:19:14.57, resp:20:19:08.68, diff:-5.90
probe:20:19:19.57, resp:20:19:13.68, diff:-5.90
probe:20:19:24.57, resp:20:19:18.68, diff:-5.90
probe:20:19:29.58, resp:20:19:23.68, diff:-5.91
probe:20:19:34.58, resp:20:19:28.68, diff:-5.91
probe:20:19:39.58, resp:20:19:33.68, diff:-5.91
probe:20:19:44.58, resp:20:19:38.68, diff:-5.91
